Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
20515,1.34,Ideal,I,VS1,62.2,57.0,7.02,7.06,4.38,7016
7210,0.38,Ideal,G,SI1,61.5,55.0,4.66,4.68,2.87,695
4569,0.33,Ideal,E,VS2,62.1,57.0,4.41,4.44,2.75,723
26152,0.4,Premium,E,SI1,62.2,62.0,4.69,4.66,2.91,882
13337,0.46,Very Good,E,VS2,61.3,57.0,4.99,5.02,3.07,1081
8917,0.3,Ideal,H,VS2,62.1,55.0,4.33,4.36,2.7,491
11957,0.39,Premium,F,VVS1,59.7,58.0,4.73,4.75,2.83,1232
10411,0.3,Ideal,I,VVS1,62.1,56.0,4.33,4.3,2.68,709
25922,0.53,Ideal,G,VS1,61.9,56.0,5.21,5.19,3.22,1813
6119,1.13,Very Good,E,SI2,63.4,59.0,6.53,6.59,4.16,5147
8516,0.55,Very Good,D,SI1,63.1,56.0,5.19,5.22,3.28,1593
25632,1.03,Fair,I,VS1,57.6,58.0,6.67,6.58,3.81,4328
14434,0.25,Ideal,H,VVS1,62.4,55.0,4.04,4.08,2.53,525
4043,0.5,Premium,D,SI1,60.7,61.0,5.12,5.09,3.1,1654
23633,1.25,Premium,H,VS1,62.7,59.0,6.82,6.86,4.29,7328
8237,0.7,Ideal,F,VS1,61.0,55.0,5.77,5.73,3.51,2874
15098,1.5,Premium,E,SI1,60.0,58.0,7.5,7.47,4.49,11795
23825,1.51,Very Good,I,VS1,60.7,60.0,7.43,7.49,4.53,9979
22253,1.2,Premium,I,VS2,62.6,61.0,6.76,6.68,4.21,5645
12363,0.41,Very Good,F,SI1,63.3,57.0,4.72,4.69,2.98,969
8669,0.39,Ideal,I,SI1,62.1,55.0,4.66,4.71,2.91,609
7539,1.51,Very Good,F,VS2,63.7,60.0,7.2,7.24,4.6,13012
1673,0.41,Ideal,E,VS1,61.8,57.0,4.79,4.76,2.95,1153
24406,0.33,Ideal,F,VS2,62.3,56.0,4.41,4.45,2.76,666
22647,0.59,Good,G,VS1,60.4,61.2,5.38,5.43,3.26,1910
25608,1.0,Very Good,G,VVS2,63.5,55.0,6.36,6.3,4.02,5914
1340,1.0,Ideal,E,SI2,61.8,57.0,6.43,6.39,3.96,4829
26225,0.52,Ideal,H,VS2,61.7,55.0,5.2,5.23,3.22,1689
12798,1.02,Good,G,VS2,63.8,59.0,6.34,6.27,4.02,6080
24213,0.41,Ideal,E,VVS2,62.3,56.0,4.78,4.75,2.97,1243
26746,2.01,Premium,H,SI2,60.5,61.0,8.14,8.09,4.91,16287
20180,2.52,Fair,J,SI2,65.1,56.0,8.51,8.43,5.51,15776
20775,1.3,Premium,F,SI1,61.1,53.0,7.17,7.04,4.34,8256
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
9933,0.3,Ideal,D,VS2,62.0,55.0,4.34,4.31,2.68,911
10510,0.28,Ideal,G,VVS1,61.8,55.0,4.19,4.23,2.6,650
6402,0.33,Ideal,F,VS1,61.2,57.0,4.46,4.49,2.74,738
15732,0.5,Ideal,F,IF,60.6,58.0,5.13,5.16,3.12,2529
5023,0.56,Ideal,H,VVS1,60.8,57.0,5.3,5.35,3.24,1929
9421,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
11397,0.9,Very Good,E,SI1,62.3,61.0,6.12,6.17,3.83,3868
2500,1.26,Ideal,G,SI2,60.9,55.0,7.0,7.05,4.28,5937
9001,2.07,Ideal,I,SI2,62.0,55.0,8.22,8.12,5.07,16337
19881,0.41,Very Good,H,VS1,63.5,56.0,4.7,4.69,2.98,1061
12788,0.46,Good,F,VS1,64.4,60.0,4.88,4.9,3.15,1113
11012,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2351
342,0.42,Premium,D,VS2,61.3,58.0,4.8,4.83,2.95,825
21476,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,932
17225,0.33,Premium,E,VS2,60.6,60.0,4.43,4.48,2.7,723
14507,0.74,Good,H,VS2,63.0,57.0,5.72,5.77,3.62,2327
21306,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
16886,2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
22939,0.32,Ideal,H,IF,62.1,54.0,4.41,4.45,2.75,814
20026,1.5,Premium,F,SI2,60.8,59.0,7.36,7.3,4.46,9408
2869,0.7,Ideal,E,VS2,62.1,54.0,5.69,5.72,3.54,2839
445,1.0,Ideal,D,SI1,60.2,57.0,6.48,6.54,3.92,4774
10440,0.31,Very Good,I,VVS1,62.2,60.0,4.3,4.32,2.68,571
1214,0.71,Very Good,D,VS1,62.0,61.0,5.71,5.74,3.55,3420
22639,0.7,Good,E,SI2,63.6,65.0,5.67,5.55,3.57,2032
26275,1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,15941
9783,0.61,Ideal,H,VS2,62.5,54.0,5.43,5.45,3.4,1591
4475,0.7,Good,H,VS1,59.4,62.0,5.71,5.74,3.4,2421
2281,0.39,Ideal,F,VVS2,,54.0,4.7,4.72,2.92,988
26327,1.04,Premium,E,SI2,60.1,60.0,6.53,6.51,3.92,4436
20433,1.01,Ideal,H,SI1,61.9,58.0,6.42,6.48,3.99,4767
6866,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
6461,0.35,Ideal,D,VS2,60.9,57.0,4.51,4.55,2.76,829
18050,0.61,Very Good,F,VS2,61.8,56.0,5.42,5.46,3.36,1989
26680,0.67,Ideal,G,VVS1,62.4,55.0,5.6,5.62,3.5,2577
17701,0.25,Very Good,D,VVS2,,56.0,4.0,4.03,2.52,548
25768,1.01,Ideal,G,SI1,63.0,57.0,6.37,6.4,4.02,5555
25079,0.33,Ideal,I,VS1,,55.0,4.44,4.47,2.75,573
12455,0.38,Very Good,H,VS2,63.0,56.0,4.57,4.61,2.89,700
6838,0.8,Premium,I,SI1,,60.0,6.01,5.95,3.64,2507
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
16821,1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,12084
16209,2.24,Ideal,I,SI2,61.7,58.0,8.43,8.37,5.18,16709
26291,1.05,Ideal,G,SI2,62.3,56.0,6.52,6.58,4.08,4561
23415,1.13,Ideal,G,VS2,61.6,57.0,6.68,6.7,4.12,7159
17439,0.3,Very Good,F,VS2,62.9,57.0,4.27,4.29,2.69,605
4838,1.01,Good,G,SI1,64.2,56.0,6.38,6.26,4.05,4138
26201,0.33,Premium,G,VVS2,60.9,59.0,4.49,4.45,2.72,965
19495,1.05,Ideal,I,SI2,61.8,59.0,6.53,6.49,4.02,4723
9170,0.29,Very Good,F,VVS2,60.1,58.0,4.32,4.37,2.61,664
8894,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5047
9861,1.71,Premium,E,SI1,59.1,58.0,7.76,7.8,4.6,14882
1991,1.01,Premium,E,VS2,62.0,59.0,6.44,6.46,4.0,6666
17844,0.34,Very Good,D,SI1,59.6,59.0,4.55,4.57,2.72,626
10032,1.21,Ideal,I,VS2,62.3,58.0,6.79,6.75,4.22,5387
3904,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,740
2476,1.51,Good,J,VS2,59.5,61.0,7.45,7.62,4.48,7476
10220,1.01,Ideal,G,VVS2,62.4,59.0,6.34,6.41,3.98,7806
8810,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
20855,0.24,Ideal,F,VS2,61.8,57.0,3.97,4.02,2.47,417
11356,0.3,Ideal,E,SI1,61.9,57.0,4.29,4.32,2.66,564
9717,0.32,Ideal,I,IF,62.2,57.0,4.37,4.35,2.71,864
1422,0.72,Ideal,F,VS2,62.1,54.0,5.76,5.8,3.59,2989
5451,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,794
19015,0.47,Ideal,E,VVS2,62.0,55.0,4.97,5.0,3.09,1883
1334,1.56,Premium,H,VS2,62.4,58.0,7.44,7.39,4.63,10331
5906,1.35,Premium,G,SI1,62.4,58.0,7.07,6.97,4.38,5799
24693,1.01,Very Good,E,VS2,63.3,56.0,6.34,6.37,4.02,6522
13499,0.35,Premium,I,VS2,61.2,58.0,4.57,4.55,2.79,630
5258,0.9,Very Good,G,SI1,62.0,58.0,6.14,6.18,3.82,3841
19476,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,12492
5995,0.27,Ideal,H,VS2,60.5,57.0,4.17,4.19,2.53,397
6422,1.0,Premium,I,SI1,58.5,59.0,6.56,6.54,3.83,3808
12576,1.0,Fair,G,VS1,64.4,56.0,6.31,6.26,4.05,5908
10525,0.3,Very Good,G,VS2,63.5,55.0,4.25,4.22,2.69,675
4197,0.3,Ideal,H,SI1,62.4,53.7,4.29,4.31,2.68,442
2651,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,4247
21616,1.71,Premium,H,VS1,58.1,62.0,8.02,7.84,4.61,11161
8380,2.03,Premium,H,SI2,61.6,58.0,8.17,8.09,5.01,16075
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
21477,0.52,Ideal,F,VS2,61.1,56.0,5.19,5.23,3.18,1625
18312,0.53,Ideal,H,SI2,61.9,54.0,5.21,5.23,3.23,1020
23128,0.9,Very Good,H,SI2,59.6,59.0,6.38,6.24,3.76,3250
12698,0.28,Ideal,F,VS1,62.0,53.0,4.23,4.26,2.63,665
6900,1.03,Very Good,F,SI2,62.4,59.0,6.38,6.45,4.0,4503
5548,1.1,Ideal,F,VVS1,62.7,57.0,6.57,6.63,4.14,10861
6604,0.5,Ideal,D,SI2,61.6,57.0,5.13,5.1,3.15,1332
4573,1.01,Fair,G,VS2,68.9,60.0,6.06,6.02,4.17,5294
2401,0.3,Very Good,J,VS1,63.0,59.0,4.24,4.27,2.68,394
23154,0.73,Ideal,E,SI2,61.0,57.0,5.81,5.87,3.56,2434
2325,1.2,Very Good,H,VS1,61.8,56.0,6.82,6.86,4.23,6713
25603,0.31,Very Good,G,SI2,62.3,57.0,4.33,4.37,2.71,408
22669,0.59,Very Good,H,VVS2,61.1,57.0,5.39,5.48,3.32,1771
9253,0.31,Good,I,VS1,63.5,57.0,4.26,4.28,2.71,489
12128,0.31,Premium,I,SI1,60.7,58.0,4.42,4.38,2.67,593
20307,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3171
22763,0.7,Very Good,F,SI2,63.4,58.0,5.62,5.58,3.55,1883
13130,0.59,Premium,I,IF,61.2,58.0,5.41,5.38,3.3,1965
20492,1.11,Premium,F,SI2,62.2,57.0,6.67,6.61,4.13,5284
11393,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,5999
19374,0.32,Ideal,H,VS2,62.8,55.0,4.41,4.38,2.76,648
21056,0.9,Premium,F,SI2,60.1,59.0,6.31,6.24,3.77,3704
8078,1.01,Ideal,E,VVS2,62.0,56.0,6.43,6.35,4.01,9483
5050,0.33,Very Good,F,VS2,62.4,57.0,4.39,4.43,2.75,666
19319,0.25,Premium,E,VVS1,60.7,60.0,4.11,4.09,2.49,740
1759,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
6061,1.07,Very Good,G,VS2,63.0,55.0,6.5,6.55,4.11,6355
14619,1.57,Premium,J,VS1,61.3,59.0,7.44,7.47,4.57,8595
15019,0.3,Ideal,G,VS1,59.9,56.0,4.37,4.41,2.63,605
25724,0.38,Good,E,SI1,58.9,58.0,4.73,4.77,2.8,680
25738,0.34,Very Good,E,SI1,63.3,57.0,4.47,4.44,2.82,714
3071,0.34,Ideal,F,VVS2,61.8,56.0,4.47,4.49,2.77,712
24044,0.7,Good,I,I1,63.9,62.0,5.62,5.57,3.58,1111
25126,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,552
19965,1.22,Good,J,SI1,63.8,57.0,6.77,6.72,4.3,4612
15348,0.35,Ideal,I,VS1,60.9,57.0,4.54,4.59,2.78,552
9757,1.0,Good,D,VS1,62.7,62.0,6.21,6.23,3.9,7672
6391,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
1733,0.55,Ideal,G,VVS2,61.9,56.0,5.27,5.23,3.25,2129
8189,0.92,Very Good,H,SI2,62.8,59.0,6.14,6.16,3.86,3417
20669,0.3,Ideal,F,VVS1,62.1,55.0,4.32,4.31,2.68,1114
12156,1.01,Fair,G,SI1,66.9,56.0,6.15,6.22,4.14,4102
7459,1.5,Premium,D,VS2,61.8,60.0,7.37,7.3,4.53,15240
489,0.83,Very Good,D,IF,59.7,53.0,6.14,6.23,3.69,7889
20008,1.23,Premium,G,SI1,62.5,59.0,6.84,6.77,4.25,6909
20763,1.04,Ideal,I,SI1,61.8,59.0,6.46,6.48,4.0,4484
19291,0.7,Very Good,E,VS2,61.8,59.0,5.65,5.68,3.5,2845
11546,1.0,Premium,D,VS1,61.9,55.0,6.4,6.36,3.95,8333
4059,0.24,Very Good,E,VVS2,62.2,60.0,3.97,4.01,2.48,485
6550,0.62,Very Good,E,SI2,58.8,63.0,5.58,5.61,3.29,1624
1314,0.33,Ideal,G,VVS1,60.9,56.7,4.47,4.49,2.73,806
13394,0.82,Ideal,G,SI2,61.6,56.0,5.98,6.04,3.7,2692
19794,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4579
23572,0.7,Very Good,G,VS2,62.5,54.0,5.63,5.69,3.54,2562
23340,0.71,Ideal,E,SI1,62.0,56.0,5.72,5.77,3.56,2308
11588,0.33,Premium,I,VS2,,58.0,4.42,4.34,2.74,594
294,0.31,Premium,G,VS1,62.1,58.0,4.31,4.35,2.69,625
8199,1.31,Premium,H,SI2,60.0,57.0,7.1,7.07,4.25,6089
6288,0.51,Very Good,E,VS2,63.3,56.0,5.12,5.08,3.23,1781
24092,0.3,Premium,F,IF,61.6,58.0,4.32,4.35,2.67,947
6456,0.54,Ideal,E,SI2,60.6,57.0,5.28,5.25,3.19,1340
23622,0.31,Ideal,H,SI2,61.1,56.0,4.4,4.42,2.69,421
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
2143,0.25,Ideal,F,VS2,62.2,54.0,4.03,4.07,2.52,460
14929,0.5,Ideal,E,SI1,62.8,57.0,5.05,5.08,3.18,1331
7388,0.5,Ideal,E,SI2,62.5,57.0,5.07,5.04,3.16,1240
14156,1.61,Ideal,I,SI1,62.7,55.0,7.54,7.48,4.71,9611
20329,0.93,Premium,G,SI2,61.4,56.0,6.27,6.23,3.84,3019
17722,0.91,Premium,E,VS2,62.2,60.0,6.21,6.13,3.84,4676
9386,0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68,457
3846,1.02,Very Good,F,SI1,60.2,60.0,6.55,6.61,3.96,5077
2465,1.23,Very Good,F,VS1,59.3,59.0,6.98,7.01,4.15,10609
1176,0.7,Very Good,E,SI2,61.5,56.0,5.71,5.73,3.52,2298
11981,1.03,Ideal,G,VS1,62.2,59.0,6.48,6.42,4.01,7211
13940,0.35,Premium,D,SI1,60.1,61.0,4.59,4.56,2.75,827
19269,0.35,Ideal,D,SI2,62.4,57.0,4.5,4.47,2.8,625
8757,0.4,Good,H,SI2,63.8,57.0,4.7,4.67,2.99,720
11943,0.52,Ideal,F,VS2,60.3,57.0,5.2,5.24,3.15,1429
18354,0.35,Ideal,H,VS1,62.0,56.0,4.54,4.56,2.82,614
4062,0.31,Ideal,H,IF,60.0,57.0,4.41,4.39,2.64,1046
9884,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,471
19664,0.5,Ideal,H,SI1,59.2,62.0,5.17,5.2,3.07,1160
18418,0.59,Ideal,G,VS1,61.3,55.0,5.42,5.44,3.33,2129
24102,1.15,Ideal,H,SI2,62.2,57.0,6.68,6.63,4.14,4186
14308,0.39,Premium,J,VVS1,62.8,58.0,4.66,4.61,2.91,921
2068,1.02,Very Good,G,SI2,62.9,59.0,6.38,6.4,4.02,4291
6229,0.51,Premium,F,SI2,58.9,60.0,5.24,5.19,3.07,1195
20511,2.28,Premium,H,SI2,62.1,59.0,8.4,8.44,5.23,17892
11617,0.4,Very Good,D,SI2,63.1,57.0,4.75,4.72,2.99,798
22468,2.0,Very Good,F,SI1,57.9,60.0,8.28,8.34,4.81,18759
13009,0.53,Ideal,G,VVS2,61.4,57.0,5.17,5.2,3.18,2250
25507,0.37,Ideal,G,IF,60.5,56.0,4.66,4.7,2.83,926
10379,1.28,Very Good,G,VS1,59.2,57.0,7.05,7.13,4.2,8895
10475,0.7,Fair,F,I1,66.5,62.0,5.54,5.49,3.67,992
25113,0.29,Fair,D,VS2,64.7,62.0,4.14,4.11,2.67,592
10419,0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,1115
584,0.31,Good,G,VS1,63.8,57.0,4.29,4.33,2.75,625
11816,1.5,Premium,F,VS2,61.1,58.0,7.36,7.33,4.49,14199
7857,0.73,Very Good,G,VS1,62.4,58.1,5.71,5.75,3.58,2999
16557,0.53,Premium,E,VS2,59.6,58.0,5.36,5.32,3.18,2061
22423,0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
22631,0.31,Premium,H,VS2,61.3,60.0,4.32,4.36,2.66,489
21329,0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
15773,1.25,Ideal,G,VS2,61.5,58.0,6.88,6.93,4.25,9282
12856,1.1,Premium,G,VS2,60.5,60.0,6.67,6.58,4.01,6284
23105,1.23,Ideal,I,SI2,62.1,56.0,6.88,6.84,4.26,5269
21991,0.33,Very Good,E,SI1,62.0,60.0,4.38,4.43,2.73,579
1713,0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,1224
25533,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
16878,1.01,Ideal,J,VS2,61.3,57.0,6.47,6.54,3.99,4486
14912,1.01,Fair,H,SI1,65.3,57.0,6.33,6.23,4.1,4256
17322,0.76,Ideal,E,VS1,62.1,57.0,5.82,5.87,3.63,2947
17476,1.51,Good,G,VS2,64.2,54.0,7.27,7.18,4.64,11746
13284,0.33,Ideal,H,VS2,60.7,57.0,4.45,4.48,2.71,521
21793,0.7,Premium,F,VVS1,61.8,60.0,5.67,5.63,3.49,3348
21691,0.7,Ideal,F,VS2,61.3,56.0,5.74,5.71,3.51,2717
12535,2.01,Good,F,SI2,64.0,58.0,7.94,7.83,5.05,17313
1974,0.43,Ideal,I,VVS2,60.9,57.0,4.85,4.9,2.97,929
11847,0.3,Premium,F,VS2,,59.0,4.32,4.29,2.63,776
9068,2.15,Very Good,I,SI2,63.4,56.0,8.2,8.15,5.18,12100
24229,0.28,Ideal,I,VS1,61.8,55.0,4.2,4.25,2.61,448
16984,0.5,Ideal,D,VS2,62.5,54.0,5.05,5.09,3.17,1752
12731,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
22216,2.02,Very Good,H,SI2,60.8,60.0,8.07,8.15,4.93,14498
13996,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,3881
14608,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,886
3999,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,859
4994,0.34,Very Good,E,SI2,62.5,59.0,4.43,4.46,2.78,477
7340,0.71,Premium,E,SI2,61.8,57.0,5.73,5.67,3.52,2271
6118,0.9,Very Good,E,SI1,63.5,55.0,6.22,6.12,3.92,3508
24834,0.71,Fair,J,SI2,66.1,58.0,5.53,5.43,3.62,1362
20476,0.26,Very Good,D,VVS1,62.1,60.0,4.03,4.12,2.53,554
12009,0.31,Ideal,I,VVS1,62.0,54.0,4.34,4.37,2.7,571
9839,0.32,Very Good,I,VS2,62.8,58.0,4.33,4.37,2.73,449
10456,0.55,Ideal,F,VS1,61.4,55.0,5.28,5.24,3.23,1901
17786,0.33,Premium,D,SI1,60.0,59.0,4.5,4.47,2.69,780
24025,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
8736,1.01,Good,D,SI2,63.9,57.0,6.36,6.29,4.04,4672
2546,1.5,Premium,H,SI2,62.1,58.0,7.31,7.21,4.51,6458
25091,0.5,Fair,E,SI1,66.4,58.0,4.98,4.87,3.27,1196
11697,0.75,Ideal,D,VS2,61.7,55.0,5.82,5.85,3.6,3625
2013,1.65,Ideal,G,VS2,61.9,57.0,7.65,7.61,4.72,14593
12253,1.29,Good,J,VS2,58.2,61.0,7.07,7.12,4.13,5898
2939,0.31,Ideal,G,VVS2,62.5,53.0,4.37,4.4,2.74,677
8179,0.36,Very Good,E,VS2,60.4,58.0,4.58,4.62,2.78,677
2555,1.01,Good,E,VVS1,63.1,57.0,6.36,6.39,4.02,10696
13217,0.32,Ideal,G,VS1,62.1,55.0,4.4,4.42,2.74,645
12617,1.2,Premium,H,SI2,59.6,60.0,6.91,6.84,4.1,4906
1001,1.32,Premium,J,VS2,60.4,58.0,7.11,7.14,4.3,5800
9945,0.7,Premium,H,VVS2,62.1,58.0,5.71,5.66,3.53,2536
3223,0.31,Very Good,G,VVS2,62.3,59.0,4.29,4.32,2.68,617
25304,1.07,Premium,D,SI1,,55.0,6.68,6.64,4.01,6112
26037,0.52,Very Good,F,SI1,62.3,55.0,5.14,5.17,3.21,1227
9673,0.77,Good,I,VS1,64.1,55.0,5.8,5.86,3.73,2184
26678,1.74,Ideal,J,SI1,62.1,54.0,7.73,7.69,4.79,9208
2892,1.16,Premium,H,SI2,61.8,58.0,6.81,6.75,4.19,4872
5205,0.52,Premium,G,VVS2,61.0,58.0,5.15,5.21,3.16,1707
12267,1.02,Very Good,I,VS2,59.3,59.0,6.56,6.6,3.9,4532
26892,1.01,Premium,I,VS2,62.5,58.0,6.39,6.44,4.01,4592
24458,0.9,Very Good,G,VS2,58.5,59.0,6.35,6.36,3.72,4484
24156,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,552
14894,0.33,Premium,G,SI2,59.4,59.0,4.52,4.5,2.68,557
17443,0.24,Ideal,G,VVS1,62.1,56.0,3.97,4.0,2.47,559
16640,0.41,Premium,D,VVS2,61.9,59.0,4.75,4.78,2.95,1105
19475,1.5,Good,H,VS2,63.9,60.0,7.17,7.22,4.6,10692
10880,0.71,Very Good,H,SI1,63.5,57.0,5.67,5.63,3.59,2207
15867,0.3,Ideal,G,VS1,61.4,55.0,4.36,4.31,2.66,776
17123,1.01,Good,D,VS1,61.1,56.0,6.36,6.43,3.91,6612
8102,0.56,Ideal,D,VS2,61.9,57.0,5.3,5.26,3.27,2066
25446,0.41,Ideal,E,VS1,,56.0,4.79,4.77,2.94,1076
9654,0.34,Ideal,D,IF,59.8,57.0,4.57,4.59,2.74,2287
7637,0.38,Very Good,G,SI1,62.1,54.0,4.64,4.67,2.9,755
5642,0.6,Ideal,H,SI2,61.9,55.0,5.43,5.46,3.37,1238
10607,0.3,Ideal,D,VS1,62.0,54.0,4.3,4.34,2.68,661
25492,0.9,Very Good,H,VS1,62.5,56.0,6.13,6.19,3.85,4021
21983,0.71,Premium,E,SI2,62.7,59.0,5.66,5.7,3.56,2322
24504,0.51,Very Good,E,VVS2,60.0,58.0,5.2,5.23,3.13,2365
16927,1.0,Premium,D,SI2,62.4,58.0,6.33,6.36,3.96,4730
13820,0.7,Very Good,F,SI1,59.4,59.0,5.75,5.8,3.43,2573
8489,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,1059
10141,1.0,Good,G,VS2,63.5,59.0,6.23,6.33,3.99,5860
3803,0.9,Good,D,SI1,63.2,55.0,6.1,6.14,3.87,4381
26760,0.73,Very Good,H,VS2,61.3,60.0,5.72,5.79,3.53,2430
17125,0.58,Ideal,E,SI1,61.5,55.0,5.39,5.34,3.3,1758
17987,0.3,Ideal,D,SI1,61.4,56.0,4.32,4.35,2.66,552
1994,0.44,Very Good,E,SI2,63.2,59.0,4.85,4.8,3.05,878
23810,0.61,Very Good,E,IF,61.7,58.0,5.39,5.47,3.35,3337
13106,1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,4423
21783,1.15,Good,H,SI1,60.2,61.0,6.74,6.84,4.09,5005
14789,0.41,Ideal,E,SI1,62.5,55.0,4.73,4.77,2.97,755
4199,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,863
1079,2.01,Good,H,SI1,63.9,59.0,7.81,7.91,5.02,15467
14706,0.34,Very Good,F,VS2,61.5,58.2,4.49,4.51,2.77,730
23707,0.52,Ideal,E,VS2,61.7,57.0,5.1,5.17,3.17,1576
20137,1.9,Fair,H,SI2,67.1,64.0,7.57,7.52,5.06,8576
10022,1.59,Ideal,I,VS2,61.7,57.0,7.47,7.52,4.62,10752
25298,0.9,Good,G,SI2,63.7,62.0,6.01,6.07,3.85,3067
7984,0.31,Ideal,G,SI1,63.0,56.0,4.34,4.3,2.72,593
6810,0.54,Good,F,VS2,60.6,61.0,5.22,5.3,3.19,1563
15653,0.6,Ideal,G,VS1,61.1,57.0,5.41,5.45,3.32,2147
7729,0.72,Good,J,SI1,60.1,64.0,5.75,5.83,3.48,1547
22327,0.61,Ideal,G,IF,62.3,56.0,5.43,5.45,3.39,2800
795,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,1749
3511,0.3,Ideal,E,VS2,62.6,54.0,4.28,4.31,2.69,658
22390,1.04,Ideal,F,SI1,61.3,56.0,6.51,6.55,4.0,5495
21140,1.57,Premium,J,VS2,59.9,57.0,7.56,7.52,4.52,6629
21272,1.2,Premium,J,SI2,61.1,59.0,6.81,6.78,4.15,4234
11613,0.41,Very Good,F,VS1,62.9,57.0,4.7,4.74,2.97,889
7605,1.02,Ideal,F,SI2,61.4,56.0,6.47,6.5,3.98,4578
15657,1.0,Premium,H,VS1,60.7,59.0,6.44,6.4,3.9,5387
1735,0.32,Ideal,E,VS2,61.7,56.0,4.41,4.44,2.73,702
22526,0.8,Ideal,I,VVS1,61.7,56.0,5.98,5.92,3.67,3181
11808,0.57,Ideal,G,VVS2,61.7,54.0,5.41,5.32,3.31,2206
7567,0.32,Very Good,E,SI1,60.4,61.0,4.39,4.42,2.66,524
14323,1.22,Premium,E,VVS1,61.1,60.0,6.87,6.85,4.19,13824
13325,2.3,Premium,H,SI2,62.7,56.0,8.46,8.42,5.29,15992
11221,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55,10428
2941,1.22,Ideal,H,VS1,62.3,55.0,6.8,6.84,4.25,7418
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
25699,0.3,Premium,D,VS1,61.2,59.0,4.34,4.29,2.64,914
25343,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1337
21434,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,1772
2618,0.23,Very Good,E,VVS1,62.2,57.0,3.93,3.96,2.45,583
25743,0.32,Ideal,E,VS2,62.3,56.0,4.38,4.41,2.74,702
22621,1.53,Ideal,H,SI2,59.6,57.0,7.46,7.38,4.42,5631
8014,0.7,Very Good,G,VS2,62.7,57.0,5.65,5.7,3.56,2507
6588,1.34,Ideal,G,VVS1,62.2,56.0,7.11,7.04,4.4,11640
18233,0.71,Fair,F,SI2,60.1,68.0,5.8,5.72,3.46,2327
20264,1.0,Ideal,E,SI1,61.7,55.0,6.44,6.49,3.99,5938
7806,1.0,Premium,H,IF,60.6,57.0,6.54,6.47,3.94,7235
6029,0.34,Ideal,F,SI1,62.8,56.0,4.46,4.42,2.79,727
26665,1.24,Ideal,I,SI2,61.9,57.0,6.87,6.92,4.27,5221
17172,1.53,Premium,G,VS2,59.9,61.0,7.54,7.45,4.49,13206
